Title,Brand,OS,RAM,CPU,Storage,Screen Size,Resolution,CPU Speed,Model,Wireless Technology,SIM Count,Wireless Provider,Cellular Technology,Camera,Color,Price,Price Before Promotion,Currancy,Rate,URL,IMG,Reviews,Website
HONOR X8a Dual SIM 8GB RAM 128GB 4G LTE Cyan Lake with Honor gift box & 6 Months Screen Protection & GCC Warranty,HONOR,Android 12.0,8 GB,Snapdragon,128 GB,6.7 Inches,1080 x 2340,1.8 GHz,X8a,,,,,,Cyan,43.,,SAR,4.0 out of 5 stars,https://www.amazon.sa/-/en/HONOR-Months-Screen-Protection-Warranty/dp/B0BWM58WSF/ref=sr_1_31?dib=eyJ2IjoiMSJ9.URE1guSw1xGdlsFyRzFK5heKe5QrmvTY1ygD12DgpVSpTYMF0jlAsRikAahP-fWyIANrVG2-GR1N9AMqYc_z4KqAAP_t4emPMzpCXinSEchNOWtjtYlZnLIFggxlh-O7Wfqd81RiC9bMnAOfsuXm6cEAt4eAOsmbMUX-WZYsv-ozJ5wEa2VwyCPsy75C-0KIHncGA7YQTyUco_Ak79-laivWVgWh34GqLrLPKKJciGIQTasajr3NQF1Rw7KZRpmVGg5AdfizwBFXHjKCHkT8sQTuuov0UjypCsvun4M-KM8.LnZL-HFFgIRSpfqozWnKGiYFSAm4ymMhY3DuXIQ0L74&dib_tag=se&qid=1725911363&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-31&language=en_AE,https://m.media-amazon.com/images/I/71Nb2DYESaL._AC_SL1500_.jpg,"[{'reviewer_name': 'Anayet Islam Mamun', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nAwesome', 'review_text': 'Awesome\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 13 April 2024'}, {'reviewer_name': 'منتج ممتاز', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nعملي', 'review_text': 'جهاز عملي جدا بسعر مناسب..\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 10 October 2023'}, {'reviewer_name': 'Ahmed', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nجوال رائع', 'review_text': 'اشتريته لابنتي مواصفات عالية وتلعب به طول اليوم بدون مشاكل والحمد لله\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 14 August 2023'}, {'reviewer_name': 'جهاز جدا رائع وعملي وشكل جميل وبسعر مرة رخيص ومناسب..👍', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nعملي جدا وشكل رايع', 'review_text': 'أحببته كله على بعضه..من حيث السعة والعملية زالسرعة والشكل والسعر\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 8 May 2023'}, {'reviewer_name': 'هل يوجد ضمان ؟؟؟', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nهل يوجد ضمان', 'review_text': 'هل يوجد ضمان؟\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 28 June 2023'}, {'reviewer_name': 'user-HK2014', 'review_rating': '2.0 out of 5 stars', 'review_title': '2.0 out of 5 stars\nNot as described', 'review_text': 'The delivered package does not include The honor gift box as described and the 6-month screen warranty.The mobile phone is very good as a Mid-Class phone.\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 3 December 2023'}, {'reviewer_name': 'Christopher condeno', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nLegit', 'review_text': 'I like it\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 24 June 2023'}, {'reviewer_name': 'Ahmed', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nممتاز', 'review_text': 'جوال هونر ممتاز وسعر رخيص\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 26 February 2024'}]",Amazon SA
Honor 50 Dual-SIM 128GB ROM + 6GB RAM (GSM | CDMA) Factory Unlocked 5G SmartPhone (Code) - International Version,HONOR,,6 GB,Snapdragon,128 GB,6.57 Inches,,"1.8, 2.4 GHz",,"GSM, CDMA, LTE",,Unlocked for All Carriers,5G,,,"SAR2,745.00",,SAR,Previous page,https://www.amazon.sa/-/en/Honor-Dual-SIM-Factory-Unlocked-SmartPhone/dp/B09M2197TS/ref=sr_1_86?dib=eyJ2IjoiMSJ9.U-AWbuTNx23Jld-X1-yPbmMFMM8T84VsedgIj5nP0rFDaTaRUXXtGfvUML9g313kMBbTUtIg0Cjd6X4PqmEKJZOMJCVHmt4McdMEUndV9ZKg_lB41uqhc56LqMJw5lX8yTyurPvTjVenYa6W0QgDvxetyaQJ0v--eTxrbi5X6xvEXW_IjqghBB2GO3DBjr6jsQd8Ys7TvD2ACa2pfIJN929Y9H9OZX9faMEdNMYJ-nQnID-9yHFV6wCcyCZuf9DdsnevCVLWUog3__ZFKRGiJz3V12c9HXAa0hchSmVv7gQ.Rn94gmnyDvqImwFAap6-5_aCfDbjPh0dbZVOb--IdBQ&dib_tag=se&qid=1725911374&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-86&language=en_AE,https://m.media-amazon.com/images/I/41kZlmcLH9L.__AC_SX300_SY300_QL70_ML2_.jpg,[],Amazon SA
Honor X7a Dual SIM 4GB RAM 128GB 4G LTE Ocean Blue,HONOR,Android 12.0,4 GB,Snapdragon,128 GB,6.74 Inches,1080 x 2340,2.4 GHz,X7a,,,,,,Ocean Blue,SAR499.00,,SAR,4.1 out of 5 stars,https://www.amazon.sa/-/en/Honor-Dual-128GB-Ocean-Blue/dp/B0BT4ZNC26/ref=sr_1_15?dib=eyJ2IjoiMSJ9.wiuWPUVaEiY0DwoXkBLXDLWTYcznXcBcBfWRzHJQarw14M6gBL8ejvcT1LkYz5fo4UPQwhmnMo_bDLtP0_dejNFjzySyzewb9TdiaRkKay-Djw-zb0PjG5x6uy8c-eqBziryx4pZP105N0h99o9i_tdEydT-JHdlcWT4hRA_YxlyHH2-RF80f0keYCnBODcVR9kIAOPv9KZnfsIMDcgCkxpttm7QXPlu6CbXiF56ILAb1CQDtOl5SEKFXuDLMyjaTd93fKc8IGpQZTokLwMMb_pREa_Nsa7c-7d3ozd1dX4.4-W7oPrc7RHJvad2VEjqlLm5OFl7qZIEayrh7tQwZ-8&dib_tag=se&qid=1725911358&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-15&language=en_AE,https://m.media-amazon.com/images/I/511Qpe4GHwL._AC_SL1000_.jpg,"[{'reviewer_name': 'حمد', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nممتاز', 'review_text': 'ممتاز جدا\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 9 December 2023'}, {'reviewer_name': 'SHmimraza', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nnice', 'review_text': 'good\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 14 December 2023'}, {'reviewer_name': 'MD ABUL BASHAR', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nGood', 'review_text': 'Very good\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 29 August 2023'}, {'reviewer_name': 'بطيئ ويعلق', 'review_rating': '2.0 out of 5 stars', 'review_title': '2.0 out of 5 stars\nنظام الجهاز', 'review_text': 'بطيئ ويعلق دايم\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 10 September 2023'}, {'reviewer_name': 'Mani Chattha', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nLow Quality', 'review_text': 'Very very loq quality\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 3 December 2023'}, {'reviewer_name': 'Awad', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nحقيقي', 'review_text': 'المعروف لا يعرف\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 8 November 2023'}, {'reviewer_name': 'نجود العنزي', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nممتاز', 'review_text': 'ممتاز\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 19 June 2023'}, {'reviewer_name': 'Ahammed n.', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nScam', 'review_text': ""I am pretty much sure that the mobile isn't original. Camera is just a disaster..\nRead more"", 'review_date': 'Reviewed in Saudi Arabia on 30 October 2023'}]",Amazon SA
"Honor 8X Dual Sim - 128 GB, 4 GB Ram, 4G LTE, Black, Jsn-L22",HONOR,Android 8.1,4 GB,Snapdragon,128 GB,6.5 Inches,1080 x 2340,2.2 GHz,8X Dual Sim,,,,,,Black,49.,,SAR,3.5 out of 5 stars,https://www.amazon.sa/-/en/Honor-8X-Dual-Sim-Jsn-L22/dp/B07HY8Z1J1/ref=sr_1_107?dib=eyJ2IjoiMSJ9.MNayXE2Vg6NOxSRYcqMaqNnfPdy6ktj6fj9ULU6G23fCQeFUM7XOzef0bnMb4HbnabnwHivo_1zkQHm5WkAZKpqQLHmWvpieRoxDyRR1COdhy3NDIvpnRZOAIhTV6u0Dk_tQ5R4mSZW92KastOiZmfH4mmZ89M_GmRd4DKumRxWsWHgZ2ivzjHD23A1zYZ2DB-xBuCT0K-CRvRQkeIh-Gi4k7NTgVlQDs_Tvdjg4bHnEYZD3pY4_WYojPd3DA7kBldJXZB-zR-gUCiQPF37nzgvbXGBfwHv-UZSxosjSQj8.LlG4JHSaKVUPIHQqipxJFIMd5fz4sHnLi9ziUd2DQAE&dib_tag=se&qid=1725911378&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-107&language=en_AE,https://m.media-amazon.com/images/I/61BRwTzqEbL._AC_SL1000_.jpg,"[{'reviewer_name': 'user-ME51C7', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nتقييم من سوق.كوم', 'review_text': 'جميل أخر حاجة من أفضل الموبايلات حتى الآن وبطارية قوية انصح عن جد بأقتنائه متستناش ومفيش مقارنة مع اى جوال لان هو يكسبإيجابيات هذا المنتج:سريع جداااا فوق الممتازسلبيات هذا المنتج:لا يوجد ابدااا\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 28 January 2019'}, {'reviewer_name': 'user-MT4QL51', 'review_rating': '3.0 out of 5 stars', 'review_title': '3.0 out of 5 stars\nReview from Souq.com', 'review_text': ""شكرا وصلتولي المنتج كما طلبت و لكن أتمنى البطاريه متكنش فيها مشكلهWhat's good about this product:جيه بسرعه و متبرشم من بره شكرا مر أسبوعين استخدام كويس بس البطاريه مش قد كدهWhat's not so good about this product:البطاريه بتعد معايا يوم واحد بس غير لما استلمتو كان عليه أثار ع الشاشه\nRead more"", 'review_date': 'Reviewed in Saudi Arabia on 13 January 2019'}, {'reviewer_name': 'user-ME6LDT1', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nتقييم من سوق.كوم', 'review_text': 'المنتج رائع وانا افكر في اقتناء واحدإيجابيات هذا المنتج:اريد ان اشتري واحد من لاني أعجوبة بهاذا بتقنية الخاصة به من حيث المعالجة ودقت الشاشةسلبيات هذا المنتج:لا توجد سلبيات\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 6 February 2019'}, {'reviewer_name': 'Arun', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nReview from Souq.com', 'review_text': ""worth for moneyWhat's good about this product:Good memory, batteryWhat's not so good about this product:Nothing\nRead more"", 'review_date': 'Reviewed in Saudi Arabia on 15 February 2019'}, {'reviewer_name': 'alaufias', 'review_rating': '3.0 out of 5 stars', 'review_title': '3.0 out of 5 stars\nتقييم من سوق.كوم', 'review_text': 'ضعف مستقبل الواي فايضعف استقبال اشارة الابراجإيجابيات هذا المنتج:مقارنة بالسعر اكثر من رائع والعديد من الموصفاتسلبيات هذا المنتج:ضعف مستقبل الواي فاي ، ضعف استقبال اشارة الابراج، الرام غير كافي\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 4 March 2019'}, {'reviewer_name': 'user-MY7ZRF1', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nتقييم من سوق.كوم', 'review_text': 'موبايل جيد جدا فى الاستخدام العادى .. لكن ماجربتوش فى الالعاب القوية مثلا فماعرفش الاداء فى الجرافيك و السرعة بتاعته عاملين ايه\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 28 July 2019'}, {'reviewer_name': 'user-MU8SRB1', 'review_rating': '2.0 out of 5 stars', 'review_title': '2.0 out of 5 stars\nتقييم من سوق.كوم', 'review_text': 'الجهاز يعمل بصورة جيدة جدا و لكن البطارية يتم استنفاذها بسرعة كبيرة مع اى استعمال حتى لو بسيطإيجابيات هذا المنتج:جميع إمكانياته جيدةسلبيات هذا المنتج:البطارية\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 29 January 2019'}, {'reviewer_name': 'hassan r.', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nتقييم من سوق.كوم', 'review_text': 'جيدإيجابيات هذا المنتج:جيد الشاشه وهارد 128 وشرحتين وميمورى كارتسلبيات هذا المنتج:الرام 4 جيجا فقط\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 10 December 2018'}]",Amazon SA
"Honor 10 Dual Sim 64Gb Factory Unlocked 4G Smartphone (International Version, Glacier Grey)",HONOR,Android 9.0,64 GB,,64 GB,5.8 Inches,3840 x 2160,,Honor 10,,,T-Mobile,3G,,,"SAR2,745.00",,SAR,4.4 out of 5 stars,https://www.amazon.sa/-/en/Factory-Unlocked-Smartphone-International-Version/dp/B07CN24WB3/ref=sr_1_115?dib=eyJ2IjoiMSJ9.MNayXE2Vg6NOxSRYcqMaqNnfPdy6ktj6fj9ULU6G23fCQeFUM7XOzef0bnMb4HbnabnwHivo_1zkQHm5WkAZKpqQLHmWvpieRoxDyRR1COdhy3NDIvpnRZOAIhTV6u0Dk_tQ5R4mSZW92KastOiZmfH4mmZ89M_GmRd4DKumRxWsWHgZ2ivzjHD23A1zYZ2DB-xBuCT0K-CRvRQkeIh-Gi4k7NTgVlQDs_Tvdjg4bHnEYZD3pY4_WYojPd3DA7kBldJXZB-zR-gUCiQPF37nzgvbXGBfwHv-UZSxosjSQj8.LlG4JHSaKVUPIHQqipxJFIMd5fz4sHnLi9ziUd2DQAE&dib_tag=se&qid=1725911378&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-115&language=en_AE,https://m.media-amazon.com/images/I/51kt8AT4CgL._AC_SL1200_.jpg,[],Amazon SA
"Honor X7b Smartphone 4G, 8GB Turbo RAM + 256GB Storage, 108MP Triple Camera, 6.8 Inch 90Hz Display, 6000mAh Battery, 35W Super Charge, 6nm Snapdragon Processor, Dual SIM, Android 13, Midnight Black",HONOR,Android 13.0,8 GB,Snapdragon,256 GB,6.8 Inches,1080 x 2400,,HONOR X7b,,,Unlocked for All Carriers,,108MP,Midnight Black,SAR565.00,,SAR,Previous page of related Sponsored Products,https://www.amazon.sa/-/en/Smartphone-Storage-Snapdragon-Processor-Midnight/dp/B0CQCJVDYT/ref=sr_1_11?dib=eyJ2IjoiMSJ9.wiuWPUVaEiY0DwoXkBLXDLWTYcznXcBcBfWRzHJQarw14M6gBL8ejvcT1LkYz5fo4UPQwhmnMo_bDLtP0_dejNFjzySyzewb9TdiaRkKay-Djw-zb0PjG5x6uy8c-eqBziryx4pZP105N0h99o9i_tdEydT-JHdlcWT4hRA_YxlyHH2-RF80f0keYCnBODcVR9kIAOPv9KZnfsIMDcgCkxpttm7QXPlu6CbXiF56ILAb1CQDtOl5SEKFXuDLMyjaTd93fKc8IGpQZTokLwMMb_pREa_Nsa7c-7d3ozd1dX4.4-W7oPrc7RHJvad2VEjqlLm5OFl7qZIEayrh7tQwZ-8&dib_tag=se&qid=1725911358&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-11&language=en_AE,https://m.media-amazon.com/images/I/71S2Elgi9WL._AC_SL1500_.jpg,[],Amazon SA
"Honor 8X 128GB Dual-SIM Android (GSM Only, No CDMA) Factory Unlocked 4G/LTE Smartphone - International Version (Blue)",HONOR,Android 8.1,128 GB,Snapdragon,128 GB,6.5 Inches,,"2.2, 1.7 GHz",8X,,,T-Mobile,4G,,Blue,"SAR2,249.00",,SAR,4.5 out of 5 stars,https://www.amazon.sa/-/en/Dual-SIM-Android-Factory-Unlocked-Smartphone/dp/B07HNVFYVS/ref=sr_1_109?dib=eyJ2IjoiMSJ9.MNayXE2Vg6NOxSRYcqMaqNnfPdy6ktj6fj9ULU6G23fCQeFUM7XOzef0bnMb4HbnabnwHivo_1zkQHm5WkAZKpqQLHmWvpieRoxDyRR1COdhy3NDIvpnRZOAIhTV6u0Dk_tQ5R4mSZW92KastOiZmfH4mmZ89M_GmRd4DKumRxWsWHgZ2ivzjHD23A1zYZ2DB-xBuCT0K-CRvRQkeIh-Gi4k7NTgVlQDs_Tvdjg4bHnEYZD3pY4_WYojPd3DA7kBldJXZB-zR-gUCiQPF37nzgvbXGBfwHv-UZSxosjSQj8.LlG4JHSaKVUPIHQqipxJFIMd5fz4sHnLi9ziUd2DQAE&dib_tag=se&qid=1725911378&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-109&language=en_AE,https://m.media-amazon.com/images/I/71+Mrwlx++L._AC_SL1500_.jpg,[],Amazon SA
"Honor Magic 4 Pro 8GB RAM/256GB Storage Smartphone, 6.81 Inch Screen Size, Black",HONOR,Android 12.0,8 GB,Snapdragon,256 GB,6.81 Inches,,2.4 GHz,Magic 4 Pro,,,Unlocked for All Carriers,,,Black,"2,028.",,SAR,2.0 out of 5 stars,https://www.amazon.sa/-/en/Honor-Magic-Storage-Smartphone-Screen/dp/B0C2D1NLG7/ref=sr_1_41?dib=eyJ2IjoiMSJ9.URE1guSw1xGdlsFyRzFK5heKe5QrmvTY1ygD12DgpVSpTYMF0jlAsRikAahP-fWyIANrVG2-GR1N9AMqYc_z4KqAAP_t4emPMzpCXinSEchNOWtjtYlZnLIFggxlh-O7Wfqd81RiC9bMnAOfsuXm6cEAt4eAOsmbMUX-WZYsv-ozJ5wEa2VwyCPsy75C-0KIHncGA7YQTyUco_Ak79-laivWVgWh34GqLrLPKKJciGIQTasajr3NQF1Rw7KZRpmVGg5AdfizwBFXHjKCHkT8sQTuuov0UjypCsvun4M-KM8.LnZL-HFFgIRSpfqozWnKGiYFSAm4ymMhY3DuXIQ0L74&dib_tag=se&qid=1725911363&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-41&language=en_AE,https://m.media-amazon.com/images/I/51Bt53Ab2LL._AC_SL1500_.jpg,"[{'reviewer_name': 'user-MB85ZR', 'review_rating': '2.0 out of 5 stars', 'review_title': '2.0 out of 5 stars\nبيخسن ويهنك', 'review_text': 'ليش التليفون بيسخن ويفصلويهنك كتيراابالرغم انه إمكانياته كبيرهممكن استبدله\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 10 April 2024'}]",Amazon SA
HONOR X6b 6GB+128GB Forest Green,HONOR,"MagicOS 8.0, Android T",128 GB,,6 GB,6.56 Inches,,,Judy-L52E,,,Unlocked for All Carriers,4G,,Forest Green,SAR497.00,,SAR,Previous page,https://www.amazon.sa/-/en/HONOR-X6b-128GB-Forest-Green/dp/B0DBVJ6YK1/ref=sr_1_56?dib=eyJ2IjoiMSJ9.NRzVbBGSFJT0s2eG6rA8Fpud5PzWmX9ylNyzbrDs5Tlqb9dVUPs8ZKktpSpZzQURgi2BBGQ2kEElIWELldEiaQOnrtoq8SsZL7zjqLD8taqo3-AKgTMePiICWWp6Ru0_c88dOdmqHCzIcyLOYrG2Ga9cU8ZPo4BYMOj0pMc2PHrHwQNIGdSU9eeFhoqE3URVEUgWMZ_QEldQ8Gry7pSmooNkIxzy7tic88FATr2PWFuwP4U1qK3-9blGRn3ENhahjYWk5w_W5EtAwYF3IQ3G1j6JAAyNIea8G7IaQlhnFAk.RdxLb7iohx_VWJJnGGJonoXw956Vj17utmf6LdimM9M&dib_tag=se&qid=1725911371&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-56&language=en_AE,https://m.media-amazon.com/images/I/41oZCuIBnaL.__AC_SX300_SY300_QL70_ML2_.jpg,[],Amazon SA
Honor 90 Dual-SIM 512GB ROM + 12GB RAM (Only GSM | No CDMA) Factory Unlocked 5G Smartphone (Emerald Green) - International Version,HONOR,Android 13.0,8 GB,Snapdragon,12 GB,6.7 Inches,1200 x 2664,"2.36, 2.5, 1.8 GHz",Honor 90,,,,,,Emerald Green,"SAR2,355.00",,SAR,4.3 out of 5 stars,https://www.amazon.sa/-/en/Dual-SIM-Factory-Unlocked-Smartphone-Emerald/dp/B0C7H2HJ43/ref=sr_1_32?dib=eyJ2IjoiMSJ9.URE1guSw1xGdlsFyRzFK5heKe5QrmvTY1ygD12DgpVSpTYMF0jlAsRikAahP-fWyIANrVG2-GR1N9AMqYc_z4KqAAP_t4emPMzpCXinSEchNOWtjtYlZnLIFggxlh-O7Wfqd81RiC9bMnAOfsuXm6cEAt4eAOsmbMUX-WZYsv-ozJ5wEa2VwyCPsy75C-0KIHncGA7YQTyUco_Ak79-laivWVgWh34GqLrLPKKJciGIQTasajr3NQF1Rw7KZRpmVGg5AdfizwBFXHjKCHkT8sQTuuov0UjypCsvun4M-KM8.LnZL-HFFgIRSpfqozWnKGiYFSAm4ymMhY3DuXIQ0L74&dib_tag=se&qid=1725911363&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-32&language=en_AE,https://m.media-amazon.com/images/I/81TvC4TYvcL._AC_SL1500_.jpg,[],Amazon SA
HONOR X6b 6GB+256GB Forest Green,HONOR,"MagicOS 8.0, Android T",256 GB,,6 GB,6.56 Inches,,,Judy-L52F,,,Unlocked for All Carriers,4G,,Forest Green,SAR499.00,,SAR,Previous page,https://www.amazon.sa/-/en/HONOR-X6b-256GB-Forest-Green/dp/B0DBVR3SVR/ref=sr_1_53?dib=eyJ2IjoiMSJ9.NRzVbBGSFJT0s2eG6rA8Fpud5PzWmX9ylNyzbrDs5Tlqb9dVUPs8ZKktpSpZzQURgi2BBGQ2kEElIWELldEiaQOnrtoq8SsZL7zjqLD8taqo3-AKgTMePiICWWp6Ru0_c88dOdmqHCzIcyLOYrG2Ga9cU8ZPo4BYMOj0pMc2PHrHwQNIGdSU9eeFhoqE3URVEUgWMZ_QEldQ8Gry7pSmooNkIxzy7tic88FATr2PWFuwP4U1qK3-9blGRn3ENhahjYWk5w_W5EtAwYF3IQ3G1j6JAAyNIea8G7IaQlhnFAk.RdxLb7iohx_VWJJnGGJonoXw956Vj17utmf6LdimM9M&dib_tag=se&qid=1725911371&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-53&language=en_AE,https://m.media-amazon.com/images/I/41oZCuIBnaL.__AC_SX300_SY300_QL70_ML2_.jpg,[],Amazon SA
Honor 8A Dual-SIM 32GB ROM/2GB RAM (GSM Only | No CDMA) Factory Unlocked 4G/LTE Smartphone - Gold,HONOR,"EMUI 9.0, Android 9.0",2 GB,Snapdragon,32 GB,6.1 Inches,,"2.3, 1.8 GHz",8A,,,WhatsApp SIM,,,Gold,"SAR1,769.00",,SAR,4.2 out of 5 stars,https://www.amazon.sa/-/en/Honor-Dual-SIM-Factory-Unlocked-Smartphone/dp/B07P91PWDL/ref=sr_1_99?dib=eyJ2IjoiMSJ9.MNayXE2Vg6NOxSRYcqMaqNnfPdy6ktj6fj9ULU6G23fCQeFUM7XOzef0bnMb4HbnabnwHivo_1zkQHm5WkAZKpqQLHmWvpieRoxDyRR1COdhy3NDIvpnRZOAIhTV6u0Dk_tQ5R4mSZW92KastOiZmfH4mmZ89M_GmRd4DKumRxWsWHgZ2ivzjHD23A1zYZ2DB-xBuCT0K-CRvRQkeIh-Gi4k7NTgVlQDs_Tvdjg4bHnEYZD3pY4_WYojPd3DA7kBldJXZB-zR-gUCiQPF37nzgvbXGBfwHv-UZSxosjSQj8.LlG4JHSaKVUPIHQqipxJFIMd5fz4sHnLi9ziUd2DQAE&dib_tag=se&qid=1725911378&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-99&language=en_AE,https://m.media-amazon.com/images/I/71Hah43CT6L._AC_SL1500_.jpg,[],Amazon SA
Honor X8a Dual SIM 128GB ROM + 6GB RAM Factory Unlocked 4G Smartphone (Midnight Black) - International Version,HONOR,Android 12.0,6 GB,,128 GB,6.7 Inches,1080 x 2388,"2.0, 1.8 GHz",X8a,,,Unlocked for All Carriers,,,Midnight Black,"SAR2,085.00",,SAR,4.5 out of 5 stars,https://www.amazon.sa/-/en/Honor-Factory-Unlocked-Smartphone-Midnight/dp/B0BTHJD2DH/ref=sr_1_40?dib=eyJ2IjoiMSJ9.URE1guSw1xGdlsFyRzFK5heKe5QrmvTY1ygD12DgpVSpTYMF0jlAsRikAahP-fWyIANrVG2-GR1N9AMqYc_z4KqAAP_t4emPMzpCXinSEchNOWtjtYlZnLIFggxlh-O7Wfqd81RiC9bMnAOfsuXm6cEAt4eAOsmbMUX-WZYsv-ozJ5wEa2VwyCPsy75C-0KIHncGA7YQTyUco_Ak79-laivWVgWh34GqLrLPKKJciGIQTasajr3NQF1Rw7KZRpmVGg5AdfizwBFXHjKCHkT8sQTuuov0UjypCsvun4M-KM8.LnZL-HFFgIRSpfqozWnKGiYFSAm4ymMhY3DuXIQ0L74&dib_tag=se&qid=1725911363&refinements=p_n_feature_six_browse-bin%3A16967122031%2Cp_n_feature_eleven_browse-bin%3A27361539031%2Cp_89%3AHONOR&s=electronics&sr=1-40&language=en_AE,https://m.media-amazon.com/images/I/61cBNEF2iSL._AC_SL1200_.jpg,[],Amazon SA
